image_id,x,y,sulfide_frac,tile_path
14,1280,640,0.302066725127551,tiles/00014/0022.jpg
14,1600,640,0.19520288584183673,tiles/00014/0023.jpg
14,1920,640,0.03921695631377551,tiles/00014/0024.jpg
14,2240,640,0.10423808195153061,tiles/00014/0025.jpg
14,2560,640,0.03103077168367347,tiles/00014/0026.jpg
14,2880,640,0.030358139349489797,tiles/00014/0027.jpg
14,3200,640,0.09134845344387756,tiles/00014/0028.jpg
14,3520,640,0.1264050542091837,tiles/00014/0029.jpg
14,0,960,0.1834343112244898,tiles/00014/0030.jpg
14,320,960,0.2587292729591837,tiles/00014/0031.jpg
14,640,960,0.2794164540816326,tiles/00014/0032.jpg
14,960,960,0.1665886080994898,tiles/00014/0033.jpg
14,1280,960,0.2875378667091837,tiles/00014/0034.jpg
14,1600,960,0.17213907047193877,tiles/00014/0035.jpg
14,1920,960,0.05972476881377551,tiles/00014/0036.jpg
14,3520,960,0.04967016103316327,tiles/00014/0037.jpg
14,0,1280,0.43461515465561223,tiles/00014/0038.jpg
14,320,1280,0.18593052455357142,tiles/00014/0039.jpg
14,640,1280,0.13171137595663265,tiles/00014/0040.jpg
14,1280,1280,0.11728714923469388,tiles/00014/0041.jpg
14,1600,1280,0.16123744419642858,tiles/00014/0042.jpg
14,1920,1280,0.0800033880739796,tiles/00014/0043.jpg
14,3520,1280,0.1268036511479592,tiles/00014/0044.jpg
14,0,1600,0.6953075175382653,tiles/00014/0045.jpg
14,320,1600,0.3745266661352041,tiles/00014/0046.jpg
14,1600,1600,0.09432796556122448,tiles/00014/0047.jpg
14,1920,1600,0.12937460140306123,tiles/00014/0048.jpg
14,2240,1600,0.2689881616709184,tiles/00014/0049.jpg
14,2560,1600,0.26143474968112246,tiles/00014/0050.jpg
14,2880,1600,0.05424904336734694,tiles/00014/0051.jpg
14,3200,1600,0.056276905293367346,tiles/00014/0052.jpg
14,3520,1600,0.03433414381377551,tiles/00014/0053.jpg
14,0,1920,0.34420838647959184,tiles/00014/0054.jpg
14,320,1920,0.17682756696428573,tiles/00014/0055.jpg
14,1600,1920,0.03841976243622449,tiles/00014/0056.jpg
14,1920,1920,0.1587860730229592,tiles/00014/0057.jpg
14,2240,1920,0.343017578125,tiles/00014/0058.jpg
14,2560,1920,0.6406299824617347,tiles/00014/0059.jpg
14,2880,1920,0.17876574457908162,tiles/00014/0060.jpg
14,3200,1920,0.32044204400510207,tiles/00014/0061.jpg
14,3520,1920,0.3670031489158163,tiles/00014/0062.jpg
15,2880,0,0.3039600605867347,tiles/00015/0000.jpg
15,3200,0,0.1580387037627551,tiles/00015/0001.jpg
15,640,320,0.06507593271683673,tiles/00015/0002.jpg
15,960,320,0.1849988042091837,tiles/00015/0003.jpg
15,1280,320,0.050970583545918366,tiles/00015/0004.jpg
15,2880,320,0.14123286033163265,tiles/00015/0005.jpg
15,3200,320,0.25552056760204084,tiles/00015/0006.jpg
15,3520,320,0.09037189094387756,tiles/00015/0007.jpg
15,640,640,0.058718311543367346,tiles/00015/0008.jpg
15,960,640,0.19465481505102042,tiles/00015/0009.jpg
15,1280,640,0.09140326052295919,tiles/00015/0010.jpg
15,2880,640,0.06710379464285714,tiles/00015/0011.jpg
15,3200,640,0.4109634088010204,tiles/00015/0012.jpg
15,3520,640,0.22286551339285715,tiles/00015/0013.jpg
15,2880,960,0.030393016581632654,tiles/00015/0014.jpg
15,3200,960,0.0824447943239796,tiles/00015/0015.jpg
15,3520,960,0.10258390465561225,tiles/00015/0016.jpg
15,0,1280,0.1468829719387755,tiles/00015/0017.jpg
15,320,1280,0.04167829241071429,tiles/00015/0018.jpg
15,640,1280,0.03856923628826531,tiles/00015/0019.jpg
15,2240,1280,0.03438396843112245,tiles/00015/0020.jpg
15,640,1920,0.21723034917091838,tiles/00015/0021.jpg
15,960,1920,0.06722337372448979,tiles/00015/0022.jpg
15,0,2240,0.17633928571428573,tiles/00015/0023.jpg
15,640,2240,0.26206752232142855,tiles/00015/0024.jpg
15,960,2240,0.17311065051020408,tiles/00015/0025.jpg
15,1280,2240,0.07452766262755102,tiles/00015/0026.jpg
